2020-12-01 00:02:36	6a02	44,9	16
2020-12-01 00:03:15	7001	14,3	50
2020-12-01 00:04:38	8700	20,1	45
2020-12-01 00:05:28	7001	14,3	50
2020-12-01 00:07:29	8700	20,1	45
2020-12-01 00:08:49	7001	14,3	50
2020-12-01 00:18:54	8700	20	45
2020-12-01 00:19:51	8700	20	45
2020-12-01 00:19:59	7001	15	53
2020-12-01 00:20:48	8700	20	45
2020-12-01 00:21:07	7001	15,1	53
2020-12-01 00:21:45	8700	20	45
2020-12-01 00:22:13	7001	15,1	53
2020-12-01 00:22:20	6a02	44,8	16
2020-12-01 00:22:41	8700	20	45
2020-12-01 00:23:20	7001	15,2	53
2020-12-01 00:23:38	8700	20	45
2020-12-01 00:23:39	6a02	44,8	16
2020-12-01 00:24:28	7001	15,2	53
2020-12-01 00:24:36	8700	20	45
2020-12-01 00:24:59	6a02	44,8	16
2020-12-01 00:25:33	8700	20	45
2020-12-01 00:25:35	7001	15,3	53
2020-12-01 00:26:29	8700	20	45
2020-12-01 00:26:41	7001	15,4	54
2020-12-01 00:27:26	8700	20	45
2020-12-01 00:27:48	7001	15,4	54
2020-12-01 00:28:23	8700	20	45
2020-12-01 00:28:56	6a02	44,8	16
2020-12-01 00:29:21	8700	20	45
2020-12-01 00:30:03	7001	15,5	54
2020-12-01 00:30:15	6a02	44,8	16
2020-12-01 00:30:17	8700	20	45
2020-12-01 00:31:09	7001	15,6	54
2020-12-01 00:31:14	8700	20	45
2020-12-01 00:31:33	6a02	44,8	16
2020-12-01 00:32:11	8700	20	45
2020-12-01 00:33:09	8700	20	45
2020-12-01 00:34:06	8700	20	45
2020-12-01 00:34:11	6a02	44,8	16
2020-12-01 00:34:30	7001	15,7	54
2020-12-01 00:35:03	8700	19,9	46
2020-12-01 00:35:38	7001	15,7	54
2020-12-01 00:37:52	7001	15,9	54
2020-12-01 00:37:54	8700	19,9	46
2020-12-01 00:38:59	7001	16,2	55
2020-12-01 00:39:47	8700	19,9	46
2020-12-01 00:40:44	8700	19,9	46
2020-12-01 01:18:04	7001	22,6	31
2020-12-01 01:21:24	7001	21,7	33
2020-12-01 01:22:32	7001	21,4	34
2020-12-01 01:23:38	7001	21,3	34
2020-12-01 01:24:45	7001	21	35
2020-12-01 01:25:33	6a02	44,5	16
2020-12-01 01:25:52	7001	20,8	35
2020-12-01 01:26:51	6a02	44,5	16
2020-12-01 01:26:59	7001	20,5	35
2020-12-01 01:28:10	6a02	44,5	16
2020-12-01 01:33:27	6a02	44,5	16
2020-12-01 01:35:56	7001	19,1	39
2020-12-01 01:37:02	7001	19	40
2020-12-01 01:42:40	6a02	44,5	16
2020-12-01 01:43:58	6a02	44,4	17
2020-12-01 01:45:18	6a02	44,4	17
2020-12-01 01:47:05	7001	18	42
2020-12-01 01:47:56	6a02	44,4	17
2020-12-01 01:48:13	7001	17,9	43
2020-12-01 01:49:14	6a02	44,4	17
2020-12-01 01:49:19	7001	17,8	43
2020-12-01 01:50:34	6a02	44,4	17
2020-12-01 01:51:33	7001	17,6	43
2020-12-01 01:53:12	6a02	44,4	17
2020-12-01 01:54:30	6a02	44,4	17
2020-12-01 01:55:50	6a02	44,4	17
2020-12-01 01:57:08	6a02	44,4	17
2020-12-01 01:59:47	6a02	44,4	17
2020-12-01 02:01:36	7001	17	45
2020-12-01 02:02:25	6a02	44,4	17
2020-12-01 02:02:43	7001	17	45
2020-12-01 02:03:51	7001	17	45
2020-12-01 02:05:02	6a02	44,4	17
2020-12-01 02:06:04	7001	16,9	45
2020-12-01 02:06:21	6a02	44,3	17
2020-12-01 02:07:12	7001	16,8	45
2020-12-01 02:09:25	7001	16,7	46
2020-12-01 02:10:33	7001	16,6	46
2020-12-01 02:11:39	7001	16,6	46
2020-12-01 02:12:57	6a02	44,3	17
2020-12-01 02:14:16	6a02	44,3	17
2020-12-01 02:15:35	6a02	44,1	17
2020-12-01 02:26:07	6a02	44	17
2020-12-01 02:27:18	7001	16,3	47
2020-12-01 02:27:26	6a02	44	17
2020-12-01 02:28:24	7001	16,2	48
2020-12-01 02:28:44	6a02	44	17
2020-12-01 02:29:32	7001	16,2	48
2020-12-01 02:30:04	6a02	44	17
2020-12-01 02:31:22	6a02	44	17
2020-12-01 02:31:45	7001	16,2	48
2020-12-01 02:32:42	6a02	44	17
2020-12-01 02:32:53	7001	16,1	48
2020-12-01 02:35:06	7001	16,1	48
2020-12-01 02:35:19	6a02	44	17
2020-12-01 02:36:13	7001	16,1	48
2020-12-01 02:36:38	6a02	44	17
2020-12-01 02:37:20	7001	16	48
2020-12-01 02:37:58	6a02	43,9	17
2020-12-01 02:38:27	7001	16	48
2020-12-01 02:39:16	6a02	43,9	17
2020-12-01 02:39:35	7001	16	48
2020-12-01 02:40:36	6a02	43,9	17
2020-12-01 02:40:41	7001	16	48
2020-12-01 02:41:48	7001	16	48
2020-12-01 02:41:54	6a02	43,9	17
2020-12-01 02:42:55	7001	15,9	48
2020-12-01 02:43:14	6a02	43,9	17
2020-12-01 02:44:03	7001	15,9	48
2020-12-01 02:44:33	6a02	43,9	17
2020-12-01 02:45:09	7001	15,9	48
2020-12-01 02:45:52	6a02	43,9	17
2020-12-01 02:46:17	7001	15,9	48
2020-12-01 02:47:10	6a02	43,9	17
2020-12-01 02:47:23	7001	15,9	48
2020-12-01 02:49:49	6a02	43,9	17
2020-12-01 02:50:44	7001	15,8	49
2020-12-01 02:53:45	6a02	43,8	17
2020-12-01 02:55:04	6a02	43,8	17
2020-12-01 03:55:38	6a02	43	17
2020-12-01 03:56:37	7001	15,5	51
2020-12-01 03:56:58	6a02	43	17
2020-12-01 03:57:44	7001	15,5	51
2020-12-01 03:58:16	6a02	43	17
2020-12-01 03:58:51	7001	15,5	51
2020-12-01 03:59:35	6a02	43	17
2020-12-01 03:59:59	7001	15,5	51
